,afam_pop,state_x,county_x,tract_x,tract_id,total_pop,state_y,county_y,tract_y,percent
0,1,26,137,950400,137950400,2065,26,137,950400,0.0
1,0,26,137,950500,137950500,3549,26,137,950500,0.0
2,414,26,125,150900,125150900,3849,26,125,150900,0.11
3,414,26,125,159000,125159000,4433,26,125,159000,0.09
4,9,26,059,050400,059050400,4377,26,059,050400,0.0
5,18,26,059,050800,059050800,2287,26,059,050800,0.01
6,62,26,059,050500,059050500,4551,26,059,050500,0.01
7,80,26,059,051000,059051000,4145,26,059,051000,0.02
8,0,26,059,050600,059050600,3539,26,059,050600,0.0
9,140,26,059,050700,059050700,4860,26,059,050700,0.03
10,0,26,059,051200,059051200,3373,26,059,051200,0.0
11,14,26,099,222500,099222500,3933,26,099,222500,0.0
12,607,26,099,223400,099223400,10525,26,099,223400,0.06
13,1563,26,099,241000,099241000,4818,26,099,241000,0.32
14,472,26,099,232200,099232200,5234,26,099,232200,0.09
15,388,26,099,232300,099232300,4480,26,099,232300,0.09
16,323,26,099,240300,099240300,4131,26,099,240300,0.08
17,36,26,161,404300,161404300,2775,26,161,404300,0.01
18,148,26,161,404500,161404500,4246,26,161,404500,0.03
19,1275,26,161,410500,161410500,2529,26,161,410500,0.5
20,602,26,161,410700,161410700,1233,26,161,410700,0.49
21,606,26,161,411100,161411100,2939,26,161,411100,0.21
22,510,26,161,411700,161411700,2192,26,161,411700,0.23
23,2267,26,161,412300,161412300,3096,26,161,412300,0.73
24,1821,26,161,413000,161413000,3869,26,161,413000,0.47
25,351,26,161,416000,161416000,3401,26,161,416000,0.1
26,211,26,161,416200,161416200,4900,26,161,416200,0.04
27,635,26,161,421900,161421900,1362,26,161,421900,0.47
28,80,26,161,454000,161454000,5181,26,161,454000,0.02
29,79,26,161,402500,161402500,2261,26,161,402500,0.03
30,6,26,161,403100,161403100,1544,26,161,403100,0.0
31,341,26,161,403600,161403600,5603,26,161,403600,0.06
32,433,26,161,404600,161404600,4885,26,161,404600,0.09
33,512,26,161,410300,161410300,4388,26,161,410300,0.12
34,531,26,161,410800,161410800,1721,26,161,410800,0.31
35,167,26,161,414900,161414900,3417,26,161,414900,0.05
36,14,26,025,004000,025004000,3984,26,025,004000,0.0
37,0,26,025,003000,025003000,2140,26,025,003000,0.0
38,77,26,081,013100,081013100,5621,26,081,013100,0.01
39,619,26,081,002200,081002200,4960,26,081,002200,0.12
40,50,26,081,010903,081010903,7208,26,081,010903,0.01
41,402,26,081,011500,081011500,7485,26,081,011500,0.05
42,101,26,081,014601,081014601,8537,26,081,014601,0.01
43,333,26,081,002900,081002900,1358,26,081,002900,0.25
44,204,26,099,250700,099250700,3013,26,099,250700,0.07
45,128,26,099,250900,099250900,2660,26,099,250900,0.05
46,1,26,009,960300,009960300,2706,26,009,960300,0.0
47,19,26,009,960400,009960400,3088,26,009,960400,0.01
48,4,26,009,960600,009960600,3196,26,009,960600,0.0
49,16,26,009,960100,009960100,2633,26,009,960100,0.01
50,32,26,009,960700,009960700,4901,26,009,960700,0.01
51,0,26,061,990100,061990100,0,26,061,990100,0.0
52,2458,26,163,541400,163541400,2938,26,163,541400,0.84
53,771,26,163,542700,163542700,906,26,163,542700,0.85
54,2227,26,163,542800,163542800,2621,26,163,542800,0.85
55,1446,26,163,543000,163543000,1801,26,163,543000,0.8
56,1909,26,163,544200,163544200,2130,26,163,544200,0.9
57,1429,26,163,545700,163545700,3214,26,163,545700,0.44
58,1135,26,163,546900,163546900,1163,26,163,546900,0.98
59,3,26,163,550600,163550600,2375,26,163,550600,0.0
60,178,26,163,550700,163550700,5298,26,163,550700,0.03
61,635,26,163,551200,163551200,3991,26,163,551200,0.16
62,2252,26,163,553400,163553400,2465,26,163,553400,0.91
63,1390,26,163,553800,163553800,1536,26,163,553800,0.9
64,999,26,163,554700,163554700,2970,26,163,554700,0.34
65,1694,26,163,554800,163554800,3385,26,163,554800,0.5
66,2001,26,163,555400,163555400,2564,26,163,555400,0.78
67,238,26,163,556300,163556300,3116,26,163,556300,0.08
68,109,26,163,557200,163557200,2007,26,163,557200,0.05
69,0,26,163,557500,163557500,3954,26,163,557500,0.0
70,20,26,163,582100,163582100,3844,26,163,582100,0.01
71,56,26,163,580700,163580700,3596,26,163,580700,0.02
72,9,26,163,581500,163581500,2323,26,163,581500,0.0
73,0,26,163,581800,163581800,2744,26,163,581800,0.0
74,490,26,163,584300,163584300,1827,26,163,584300,0.27
75,1228,26,163,588200,163588200,3148,26,163,588200,0.39
76,632,26,163,588300,163588300,5162,26,163,588300,0.12
77,1606,26,163,588400,163588400,5193,26,163,588400,0.31
78,104,26,163,594500,163594500,3350,26,163,594500,0.03
79,9,26,163,596100,163596100,3505,26,163,596100,0.0
80,119,26,163,596300,163596300,2653,26,163,596300,0.04
81,2355,26,163,536500,163536500,2601,26,163,536500,0.91
82,3436,26,163,537000,163537000,3804,26,163,537000,0.9
83,3,26,139,023001,139023001,6165,26,139,023001,0.0
84,23,26,139,023002,139023002,7228,26,139,023002,0.0
85,58,26,139,023500,139023500,4744,26,139,023500,0.01
86,88,26,139,023600,139023600,2382,26,139,023600,0.04
87,280,26,139,024400,139024400,10270,26,139,024400,0.03
88,24,26,139,024600,139024600,5722,26,139,024600,0.0
89,261,26,139,024900,139024900,7326,26,139,024900,0.04
90,56,26,139,024300,139024300,5328,26,139,024300,0.01
91,611,26,139,024500,139024500,10202,26,139,024500,0.06
92,163,26,139,025100,139025100,7496,26,139,025100,0.02
93,192,26,139,025200,139025200,5847,26,139,025200,0.03
94,0,26,139,025500,139025500,3947,26,139,025500,0.0
95,143,26,139,025700,139025700,5478,26,139,025700,0.03
96,580,26,139,025800,139025800,5749,26,139,025800,0.1
97,0,26,139,990000,139990000,0,26,139,990000,0.0
98,0,26,141,990000,141990000,0,26,141,990000,0.0
99,0,26,147,990000,147990000,0,26,147,990000,0.0
100,7,26,149,041101,149041101,4320,26,149,041101,0.0
101,89,26,149,041102,149041102,2966,26,149,041102,0.03
102,0,26,151,990000,151990000,0,26,151,990000,0.0
103,30,26,153,000300,153000300,3171,26,153,000300,0.01
104,0,26,155,031301,155031301,4171,26,155,031301,0.0
105,0,26,155,031302,155031302,4143,26,155,031302,0.0
106,28,26,157,000100,157000100,4085,26,157,000100,0.01
107,5,26,157,000200,157000200,3203,26,157,000200,0.0
108,27,26,157,000300,157000300,3322,26,157,000300,0.01
109,71,26,157,000400,157000400,3318,26,157,000400,0.02
110,15,26,157,000500,157000500,4885,26,157,000500,0.0
111,0,26,143,971200,143971200,2968,26,143,971200,0.0
112,11,26,153,000100,153000100,2420,26,153,000100,0.0
113,0,26,153,000200,153000200,2478,26,153,000200,0.0
114,0,26,153,990000,153990000,0,26,153,990000,0.0
115,50,26,157,000600,157000600,4419,26,157,000600,0.01
116,81,26,157,000700,157000700,3362,26,157,000700,0.02
117,3,26,157,000800,157000800,3737,26,157,000800,0.0
118,180,26,157,000900,157000900,5151,26,157,000900,0.03
119,17,26,157,001000,157001000,5238,26,157,001000,0.0
120,24,26,049,011711,049011711,2538,26,049,011711,0.01
121,0,26,049,012601,049012601,3291,26,049,012601,0.0
122,39,26,049,012603,049012603,2690,26,049,012603,0.01
123,1079,26,049,010502,049010502,3757,26,049,010502,0.29
124,207,26,049,011102,049011102,5597,26,049,011102,0.04
125,864,26,049,011209,049011209,6328,26,049,011209,0.14
126,224,26,049,011508,049011508,2801,26,049,011508,0.08
127,449,26,099,260100,099260100,3000,26,099,260100,0.15
128,4,26,093,740700,093740700,2782,26,093,740700,0.0
129,34,26,093,741100,093741100,2311,26,093,741100,0.01
130,15,26,125,194500,125194500,978,26,125,194500,0.02
131,127,26,125,197000,125197000,4871,26,125,197000,0.03
132,116,26,125,198000,125198000,3873,26,125,198000,0.03
133,42,26,125,132700,125132700,2923,26,125,132700,0.01
134,9,26,125,137800,125137800,3310,26,125,137800,0.0
135,12,26,125,123100,125123100,3227,26,125,123100,0.0
136,71,26,125,127300,125127300,4529,26,125,127300,0.02
137,378,26,125,127500,125127500,7001,26,125,127500,0.05
138,7,26,125,128800,125128800,1369,26,125,128800,0.01
139,16,26,125,131300,125131300,5069,26,125,131300,0.0
140,55,26,125,132600,125132600,4281,26,125,132600,0.01
141,20,26,125,134000,125134000,5045,26,125,134000,0.0
142,579,26,125,136300,125136300,5160,26,125,136300,0.11
143,618,26,125,136700,125136700,5471,26,125,136700,0.11
144,621,26,125,137100,125137100,10595,26,125,137100,0.06
145,0,26,125,139200,125139200,6346,26,125,139200,0.0
146,388,26,125,140500,125140500,2239,26,125,140500,0.17
147,470,26,125,140800,125140800,5034,26,125,140800,0.09
148,1314,26,125,141200,125141200,3275,26,125,141200,0.4
149,1587,26,125,141400,125141400,4626,26,125,141400,0.34
150,106,26,125,150200,125150200,2410,26,125,150200,0.04
151,101,26,125,154200,125154200,3196,26,125,154200,0.03
152,823,26,125,157200,125157200,3666,26,125,157200,0.22
153,192,26,125,157400,125157400,2523,26,125,157400,0.08
154,309,26,125,157700,125157700,2476,26,125,157700,0.12
155,225,26,125,166200,125166200,2864,26,125,166200,0.08
156,1263,26,125,160700,125160700,1655,26,125,160700,0.76
157,1644,26,125,161100,125161100,3293,26,125,161100,0.5
158,1619,26,125,161900,125161900,2293,26,125,161900,0.71
159,540,26,125,166700,125166700,2337,26,125,166700,0.23
160,914,26,125,168600,125168600,6001,26,125,168600,0.15
161,55,26,125,170000,125170000,2500,26,125,170000,0.02
162,1570,26,049,010304,049010304,3549,26,049,010304,0.44
163,657,26,049,010501,049010501,2572,26,049,010501,0.26
164,801,26,049,010813,049010813,4732,26,049,010813,0.17
165,657,26,049,011101,049011101,8595,26,049,011101,0.08
166,0,26,049,011601,049011601,2933,26,049,011601,0.0
167,2,26,049,011710,049011710,2413,26,049,011710,0.0
168,293,26,049,012311,049012311,1606,26,049,012311,0.18
169,51,26,049,012501,049012501,2031,26,049,012501,0.03
170,419,26,049,012904,049012904,6272,26,049,012904,0.07
171,0,26,049,013001,049013001,2602,26,049,013001,0.0
172,203,26,049,013112,049013112,4535,26,049,013112,0.04
173,182,26,049,010610,049010610,5290,26,049,010610,0.03
174,264,26,049,011210,049011210,1728,26,049,011210,0.15
175,516,26,049,011401,049011401,3359,26,049,011401,0.15
176,354,26,049,012310,049012310,2887,26,049,012310,0.12
177,283,26,049,012704,049012704,4336,26,049,012704,0.07
178,71,26,049,012801,049012801,4647,26,049,012801,0.02
179,114,26,049,013113,049013113,3882,26,049,013113,0.03
180,37,26,049,013402,049013402,1941,26,049,013402,0.02
181,2152,26,049,000300,049000300,2327,26,049,000300,0.92
182,1199,26,049,000400,049000400,1369,26,049,000400,0.88
183,1727,26,049,000500,049000500,1848,26,049,000500,0.93
184,1944,26,049,001000,049001000,1996,26,049,001000,0.97
185,2292,26,049,001600,049001600,4656,26,049,001600,0.49
186,1092,26,049,001900,049001900,2828,26,049,001900,0.39
187,897,26,049,002000,049002000,925,26,049,002000,0.97
188,161,26,049,002200,049002200,1942,26,049,002200,0.08
189,393,26,049,002300,049002300,1748,26,049,002300,0.22
190,389,26,049,002700,049002700,3695,26,049,002700,0.11
191,33,26,125,128600,125128600,3635,26,125,128600,0.01
192,20,26,125,122900,125122900,2082,26,125,122900,0.01
193,85,26,125,127200,125127200,1697,26,125,127200,0.05
194,19,26,125,127400,125127400,1684,26,125,127400,0.01
195,46,26,125,130000,125130000,3188,26,125,130000,0.01
196,1,26,125,130100,125130100,2330,26,125,130100,0.0
197,25,26,125,130200,125130200,5868,26,125,130200,0.0
198,2,26,125,130600,125130600,2989,26,125,130600,0.0
199,0,26,125,131100,125131100,2291,26,125,131100,0.0
200,0,26,125,131400,125131400,2046,26,125,131400,0.0
201,35,26,125,131800,125131800,3636,26,125,131800,0.01
202,60,26,125,134300,125134300,5249,26,125,134300,0.01
203,454,26,125,136000,125136000,2637,26,125,136000,0.17
204,12,26,125,139400,125139400,5502,26,125,139400,0.0
205,621,26,125,141700,125141700,2046,26,125,141700,0.3
206,271,26,125,144100,125144100,4196,26,125,144100,0.06
207,152,26,049,012703,049012703,2962,26,049,012703,0.05
208,194,26,049,012906,049012906,2700,26,049,012906,0.07
209,76,26,049,010603,049010603,5339,26,049,010603,0.01
210,694,26,049,011212,049011212,6039,26,049,011212,0.11
211,542,26,049,011213,049011213,5336,26,049,011213,0.1
212,194,26,049,011402,049011402,3921,26,049,011402,0.05
213,473,26,049,011713,049011713,3541,26,049,011713,0.13
214,11,26,049,011714,049011714,3064,26,049,011714,0.0
215,1347,26,099,263700,099263700,4626,26,099,263700,0.29
216,335,26,099,215300,099215300,4347,26,099,215300,0.08
217,83,26,099,223500,099223500,1629,26,099,223500,0.05
218,640,26,099,224600,099224600,6435,26,099,224600,0.1
219,233,26,099,227300,099227300,4251,26,099,227300,0.05
220,1018,26,099,268100,099268100,2893,26,099,268100,0.35
221,1435,26,099,263800,099263800,2756,26,099,263800,0.52
222,1302,26,099,263900,099263900,3727,26,099,263900,0.35
223,1928,26,099,264200,099264200,4208,26,099,264200,0.46
224,118,26,099,260200,099260200,2290,26,099,260200,0.05
225,257,26,099,260300,099260300,3133,26,099,260300,0.08
226,609,26,099,261100,099261100,4663,26,099,261100,0.13
227,1349,26,099,262700,099262700,5237,26,099,262700,0.26
228,786,26,099,263500,099263500,4246,26,099,263500,0.19
229,218,26,099,230800,099230800,4861,26,099,230800,0.04
230,316,26,099,231600,099231600,5163,26,099,231600,0.06
231,134,26,099,231900,099231900,6089,26,099,231900,0.02
232,1442,26,099,232100,099232100,6680,26,099,232100,0.22
233,347,26,099,232400,099232400,5862,26,099,232400,0.06
234,1585,26,099,240000,099240000,4101,26,099,240000,0.39
235,504,26,099,240400,099240400,5571,26,099,240400,0.09
236,69,26,099,240900,099240900,1775,26,099,240900,0.04
237,610,26,099,241600,099241600,2465,26,099,241600,0.25
238,543,26,099,245300,099245300,4418,26,099,245300,0.12
239,818,26,099,245400,099245400,1401,26,099,245400,0.58
240,13,26,099,247100,099247100,1034,26,099,247100,0.01
241,36,26,099,247400,099247400,2544,26,099,247400,0.01
242,36,26,099,250600,099250600,2805,26,099,250600,0.01
243,369,26,099,252000,099252000,2613,26,099,252000,0.14
244,133,26,099,254000,099254000,1706,26,099,254000,0.08
245,54,26,099,215000,099215000,5797,26,099,215000,0.01
246,801,26,025,001100,025001100,4071,26,025,001100,0.2
247,15,26,025,003100,025003100,2985,26,025,003100,0.01
248,42,26,031,960400,031960400,3777,26,031,960400,0.01
249,0,26,031,960800,031960800,3527,26,031,960800,0.0
250,40,26,125,144300,125144300,3661,26,125,144300,0.01
251,44,26,125,144800,125144800,2688,26,125,144800,0.02
252,56,26,125,145100,125145100,2300,26,125,145100,0.02
253,419,26,125,145200,125145200,3568,26,125,145200,0.12
254,203,26,125,145400,125145400,4311,26,125,145400,0.05
255,49,26,125,153000,125153000,2137,26,125,153000,0.02
256,331,26,125,157000,125157000,2334,26,125,157000,0.14
257,280,26,125,181500,125181500,2379,26,125,181500,0.12
258,0,26,125,144200,125144200,4328,26,125,144200,0.0
259,239,26,125,144500,125144500,2929,26,125,144500,0.08
260,532,26,125,150000,125150000,4753,26,125,150000,0.11
261,21,26,081,014704,081014704,3139,26,081,014704,0.01
262,8,26,081,014803,081014803,3220,26,081,014803,0.0
263,1427,26,081,014804,081014804,8015,26,081,014804,0.18
264,153,26,081,011901,081011901,6846,26,081,011901,0.02
265,166,26,081,012003,081012003,7162,26,081,012003,0.02
266,111,26,081,013000,081013000,3483,26,081,013000,0.03
267,498,26,081,013500,081013500,5114,26,081,013500,0.1
268,86,26,081,000300,081000300,5230,26,081,000300,0.02
269,771,26,081,001300,081001300,3077,26,081,001300,0.25
270,564,26,081,004300,081004300,3905,26,081,004300,0.14
271,455,26,081,003000,081003000,1825,26,081,003000,0.25
272,2900,26,081,003200,081003200,4842,26,081,003200,0.6
273,0,26,081,010302,081010302,6033,26,081,010302,0.0
274,22,26,081,010902,081010902,3899,26,081,010902,0.01
275,17,26,081,011002,081011002,4272,26,081,011002,0.0
276,36,26,081,011804,081011804,5296,26,081,011804,0.01
277,22,26,089,970200,089970200,5335,26,089,970200,0.0
278,32,26,089,970300,089970300,2585,26,089,970300,0.01
279,0,26,089,970600,089970600,5219,26,089,970600,0.0
280,18,26,087,330000,087330000,3777,26,087,330000,0.0
281,13,26,087,333000,087333000,3109,26,087,333000,0.0
282,9,26,087,330500,087330500,3013,26,087,330500,0.0
283,0,26,087,340500,087340500,2796,26,087,340500,0.0
284,28,26,087,334000,087334000,2626,26,087,334000,0.01
285,44,26,087,342000,087342000,4501,26,087,342000,0.01
286,2,26,087,333500,087333500,5470,26,087,333500,0.0
287,5,26,087,337500,087337500,4155,26,087,337500,0.0
288,15,26,087,338000,087338000,5099,26,087,338000,0.0
289,19,26,087,339500,087339500,3581,26,087,339500,0.01
290,816,26,087,336500,087336500,1222,26,087,336500,0.67
291,37,26,087,337000,087337000,3123,26,087,337000,0.01
292,61,26,157,001200,157001200,4531,26,157,001200,0.01
293,24,26,157,001300,157001300,4727,26,157,001300,0.01
294,0,26,157,990000,157990000,0,26,157,990000,0.0
295,263,26,163,591600,163591600,2100,26,163,591600,0.13
296,2,26,163,594100,163594100,4389,26,163,594100,0.0
297,198,26,163,595200,163595200,2771,26,163,595200,0.07
298,3168,26,163,503300,163503300,3286,26,163,503300,0.96
299,2502,26,163,500600,163500600,2560,26,163,500600,0.98
300,3069,26,163,504900,163504900,3456,26,163,504900,0.89
301,936,26,163,507900,163507900,1171,26,163,507900,0.8
302,1909,26,163,513300,163513300,2453,26,163,513300,0.78
303,2424,26,163,516600,163516600,2569,26,163,516600,0.94
304,556,26,163,518800,163518800,650,26,163,518800,0.86
305,1324,26,163,520400,163520400,2298,26,163,520400,0.58
306,1155,26,163,521500,163521500,1549,26,163,521500,0.75
307,233,26,077,001907,077001907,4096,26,077,001907,0.06
308,602,26,077,002005,077002005,4134,26,077,002005,0.15
309,302,26,077,002700,077002700,8122,26,077,002700,0.04
310,261,26,077,002802,077002802,6249,26,077,002802,0.04
311,22,26,077,002201,077002201,2319,26,077,002201,0.01
312,3104,26,077,000300,077000300,4203,26,077,000300,0.74
313,458,26,077,000600,077000600,5227,26,077,000600,0.09
314,35,26,077,001603,077001603,1674,26,077,001603,0.02
315,658,26,077,001702,077001702,3748,26,077,001702,0.18
316,360,26,077,002003,077002003,6041,26,077,002003,0.06
317,94,26,077,002004,077002004,4134,26,077,002004,0.02
318,128,26,077,001200,077001200,2759,26,077,001200,0.05
319,309,26,077,001905,077001905,6077,26,077,001905,0.05
320,105,26,077,002002,077002002,3830,26,077,002002,0.03
321,51,26,077,002901,077002901,3913,26,077,002901,0.01
322,124,26,077,003003,077003003,8850,26,077,003003,0.01
323,124,26,077,003302,077003302,6384,26,077,003302,0.02
324,36,26,125,138600,125138600,2661,26,125,138600,0.01
325,495,26,125,140700,125140700,2675,26,125,140700,0.19
326,1908,26,125,142200,125142200,2555,26,125,142200,0.75
327,1157,26,125,142600,125142600,3687,26,125,142600,0.31
328,102,26,125,144400,125144400,5041,26,125,144400,0.02
329,157,26,125,153300,125153300,3723,26,125,153300,0.04
330,137,26,125,154000,125154000,1798,26,125,154000,0.08
331,584,26,125,156900,125156900,3245,26,125,156900,0.18
332,465,26,125,157100,125157100,2002,26,125,157100,0.23
333,2204,26,125,160500,125160500,3995,26,125,160500,0.55
334,301,26,081,014502,081014502,7864,26,081,014502,0.04
335,389,26,081,014805,081014805,7400,26,081,014805,0.05
336,67,26,157,001100,157001100,3272,26,157,001100,0.02
337,87,26,149,041300,149041300,6874,26,149,041300,0.01
338,64,26,149,040100,149040100,3624,26,149,040100,0.02
339,20,26,149,040500,149040500,2577,26,149,040500,0.01
340,3,26,149,041400,149041400,4981,26,149,041400,0.0
341,31,26,149,041000,149041000,3365,26,149,041000,0.01
342,69,26,147,631600,147631600,2458,26,147,631600,0.03
343,0,26,147,644000,147644000,4318,26,147,644000,0.0
344,0,26,147,651100,147651100,1954,26,147,651100,0.0
345,0,26,147,637200,147637200,3685,26,147,637200,0.0
346,8,26,147,657100,147657100,1928,26,147,657100,0.0
347,144,26,147,627000,147627000,2460,26,147,627000,0.06
348,76,26,147,635000,147635000,5716,26,147,635000,0.01
349,0,26,147,640100,147640100,2023,26,147,640100,0.0
350,0,26,147,640600,147640600,2345,26,147,640600,0.0
351,2,26,147,641000,147641000,3463,26,147,641000,0.0
352,60,26,073,940400,073940400,3824,26,073,940400,0.02
353,111,26,073,940500,073940500,2665,26,073,940500,0.04
354,128,26,073,940600,073940600,5249,26,073,940600,0.02
355,170,26,075,006303,075006303,4584,26,075,006303,0.04
356,0,26,075,006304,075006304,2789,26,075,006304,0.0
357,3,26,075,006803,075006803,2882,26,075,006803,0.0
358,6,26,075,006804,075006804,5707,26,075,006804,0.0
359,396,26,075,006900,075006900,2841,26,075,006900,0.14
360,309,26,077,003500,077003500,4551,26,077,003500,0.07
361,926,26,077,005501,077005501,4180,26,077,005501,0.22
362,1565,26,077,005502,077005502,5508,26,077,005502,0.28
363,9,26,077,006102,077006102,3567,26,077,006102,0.0
364,17,26,077,006601,077006601,4459,26,077,006601,0.0
365,11,26,077,006701,077006701,2714,26,077,006701,0.0
366,241,26,077,006702,077006702,6342,26,077,006702,0.04
367,56,26,081,011405,081011405,3087,26,081,011405,0.02
368,769,26,081,011406,081011406,5623,26,081,011406,0.14
369,2330,26,081,012607,081012607,5793,26,081,012607,0.4
370,698,26,081,012608,081012608,3670,26,081,012608,0.19
371,32,26,083,000100,083000100,2127,26,083,000100,0.02
372,1,26,083,980100,083980100,3,26,083,980100,0.33
373,0,26,083,990100,083990100,0,26,083,990100,0.0
374,774,26,125,157800,125157800,3277,26,125,157800,0.24
375,517,26,125,157900,125157900,2786,26,125,157900,0.19
376,696,26,065,002901,065002901,3421,26,065,002901,0.2
377,391,26,065,003302,065003302,2339,26,065,003302,0.17
378,1155,26,065,005100,065005100,3519,26,065,005100,0.33
379,129,26,065,004000,065004000,3830,26,065,004000,0.03
380,1094,26,065,005304,065005304,3376,26,065,005304,0.32
381,1,26,091,060600,091060600,5522,26,091,060600,0.0
382,22,26,091,060500,091060500,3376,26,091,060500,0.01
383,236,26,091,061302,091061302,2974,26,091,061302,0.08
384,136,26,091,061600,091061600,3666,26,091,061600,0.04
385,4,26,091,061800,091061800,3891,26,091,061800,0.0
386,5,26,091,060800,091060800,3346,26,091,060800,0.0
387,27,26,091,061200,091061200,1820,26,091,061200,0.01
388,62,26,091,060100,091060100,3804,26,091,060100,0.02
389,312,26,091,061301,091061301,4083,26,091,061301,0.08
390,28,26,091,061900,091061900,4594,26,091,061900,0.01
391,243,26,037,010107,037010107,3972,26,037,010107,0.06
392,96,26,037,010108,037010108,4129,26,037,010108,0.02
393,0,26,037,010801,037010801,4050,26,037,010801,0.0
394,61,26,037,010802,037010802,3853,26,037,010802,0.02
395,73,26,037,011104,037011104,6336,26,037,011104,0.01
396,324,26,037,011200,037011200,2253,26,037,011200,0.14
397,233,26,045,020303,045020303,3419,26,045,020303,0.07
398,658,26,045,020304,045020304,4943,26,045,020304,0.13
399,49,26,045,020403,045020403,2712,26,045,020403,0.02
400,1397,26,163,568800,163568800,3046,26,163,568800,0.46
401,228,26,163,568900,163568900,2956,26,163,568900,0.08
402,48,26,163,573701,163573701,2006,26,163,573701,0.02
403,8,26,163,573702,163573702,6209,26,163,573702,0.0
404,452,26,163,574202,163574202,2804,26,163,574202,0.16
405,186,26,163,579900,163579900,4679,26,163,579900,0.04
406,629,26,163,591501,163591501,3218,26,163,591501,0.2
407,81,26,161,455000,161455000,5087,26,161,455000,0.02
408,130,26,161,400800,161400800,3244,26,161,400800,0.04
409,449,26,161,402200,161402200,5285,26,161,402200,0.08
410,152,26,161,400100,161400100,2377,26,161,400100,0.06
411,87,26,161,400400,161400400,3330,26,161,400400,0.03
412,289,26,161,400700,161400700,2846,26,161,400700,0.1
413,200,26,161,402100,161402100,2938,26,161,402100,0.07
414,253,26,161,403500,161403500,2947,26,161,403500,0.09
415,151,26,161,405300,161405300,5295,26,161,405300,0.03
416,605,26,125,175100,125175100,5413,26,125,175100,0.11
417,590,26,125,181000,125181000,3973,26,125,181000,0.15
418,112,26,125,183000,125183000,3543,26,125,183000,0.03
419,112,26,125,184200,125184200,4165,26,125,184200,0.03
420,91,26,125,184400,125184400,2871,26,125,184400,0.03
421,93,26,125,184500,125184500,2242,26,125,184500,0.04
422,49,26,125,187000,125187000,2389,26,125,187000,0.02
423,36,26,125,188000,125188000,3957,26,125,188000,0.01
424,79,26,125,196400,125196400,4024,26,125,196400,0.02
425,169,26,125,192200,125192200,6065,26,125,192200,0.03
426,121,26,125,192500,125192500,3198,26,125,192500,0.04
427,86,26,125,192700,125192700,3201,26,125,192700,0.03
428,195,26,125,197200,125197200,3689,26,125,197200,0.05
429,105,26,125,197400,125197400,1886,26,125,197400,0.06
430,472,26,125,197500,125197500,3958,26,125,197500,0.12
431,78,26,021,001600,021001600,2256,26,021,001600,0.03
432,118,26,021,010500,021010500,2331,26,021,010500,0.05
433,6,26,021,011000,021011000,2761,26,021,011000,0.0
434,79,26,021,011100,021011100,5497,26,021,011100,0.01
435,9,26,021,011500,021011500,1460,26,021,011500,0.01
436,516,26,099,262800,099262800,2097,26,099,262800,0.25
437,735,26,099,268000,099268000,5410,26,099,268000,0.14
438,324,26,099,206700,099206700,3916,26,099,206700,0.08
439,37,26,099,214000,099214000,2621,26,099,214000,0.01
440,0,26,099,255400,099255400,2511,26,099,255400,0.0
441,1259,26,099,258700,099258700,2699,26,099,258700,0.47
442,169,26,099,260000,099260000,3237,26,099,260000,0.05
443,796,26,099,261500,099261500,3158,26,099,261500,0.25
444,118,26,099,267600,099267600,1432,26,099,267600,0.08
445,309,26,099,231400,099231400,5949,26,099,231400,0.05
446,772,26,099,224000,099224000,13510,26,099,224000,0.06
447,620,26,099,224200,099224200,8605,26,099,224200,0.07
448,107,26,099,228000,099228000,3382,26,099,228000,0.03
449,178,26,099,231800,099231800,4307,26,099,231800,0.04
450,498,26,099,240500,099240500,2666,26,099,240500,0.19
451,666,26,099,242500,099242500,6298,26,099,242500,0.11
452,19,26,099,250100,099250100,2150,26,099,250100,0.01
453,284,26,099,251700,099251700,2822,26,099,251700,0.1
454,164,26,099,255500,099255500,1772,26,099,255500,0.09
455,1482,26,099,258000,099258000,2602,26,099,258000,0.57
456,29,26,099,215200,099215200,7604,26,099,215200,0.0
457,6,26,165,380300,165380300,2708,26,165,380300,0.0
458,21,26,165,380500,165380500,6627,26,165,380500,0.0
459,15,26,165,380600,165380600,3235,26,165,380600,0.0
460,73,26,165,380700,165380700,3138,26,165,380700,0.02
461,30,26,165,380800,165380800,3120,26,165,380800,0.01
462,2,26,001,000100,001000100,1701,26,001,000100,0.0
463,0,26,001,970500,001970500,1989,26,001,970500,0.0
464,18,26,001,970100,001970100,2403,26,001,970100,0.01
465,5,26,001,970400,001970400,2824,26,001,970400,0.0
466,15,26,001,970600,001970600,1447,26,001,970600,0.01
467,0,26,001,990000,001990000,0,26,001,990000,0.0
468,0,26,003,000100,003000100,3511,26,003,000100,0.0
469,34,26,003,000200,003000200,2818,26,003,000200,0.01
470,658,26,003,000300,003000300,2865,26,003,000300,0.23
471,123,26,161,403200,161403200,3012,26,161,403200,0.04
472,208,26,161,405200,161405200,4884,26,161,405200,0.04
473,87,26,161,406000,161406000,3432,26,161,406000,0.03
474,1310,26,161,407600,161407600,3034,26,161,407600,0.43
475,1579,26,161,410600,161410600,2420,26,161,410600,0.65
476,491,26,161,411000,161411000,2928,26,161,411000,0.17
477,57,26,161,414700,161414700,1758,26,161,414700,0.03
478,178,26,161,415400,161415400,1957,26,161,415400,0.09
